row_names,AUC,PRAUC
10_cover_all_Class0_simulation4,0.9400342267400166,0.2300797240264747
10_cover_all_Class0_simulation5,0.8993806379009542,0.1186433457001655
10_cover_all_Average,0.9243425589968846,0.178325675748691
10_cover_all_Std,0.0141593895588406,0.0430467552322211
12_fault_all_Class0_simulation1,0.7041823925942617,0.5136092247725086
12_fault_all_Class0_simulation2,0.7013528992038456,0.510838085598583
12_fault_all_Class0_simulation3,0.7012132435781884,0.5104744195042057
12_fault_all_Class0_simulation4,0.6959368427970558,0.5057578438537954
12_fault_all_Class0_simulation5,0.7130851453357369,0.5172453627789761
12_fault_all_Average,0.7031541047018177,0.5115849873016137
12_fault_all_Std,0.0051443026189395,0.0034613150591305
13_fraud_all_Class0_simulation1,0.9570816866928096,0.310717515749387
13_fraud_all_Class0_simulation2,0.9573716252619934,0.3392711902678331
13_fraud_all_Class0_simulation3,0.9557860069068428,0.3914211198304585
13_fraud_all_Class0_simulation4,0.9570038099401738,0.3557223207453154
13_fraud_all_Class0_simulation5,0.9566326045651554,0.2726406414192172
13_fraud_all_Average,0.956775146673395,0.3339545576024423
13_fraud_all_Std,0.0005001260024782,0.0367511095099036
14_glass_all_Class0_simulation1,0.801219512195122,0.1048349335979581
14_glass_all_Class0_simulation2,0.7951219512195122,0.0970571202962843
14_glass_all_Class0_simulation3,0.8445121951219512,0.1286772710574752
14_glass_all_Class0_simulation4,0.8054878048780488,0.1060639133529159
14_glass_all_Class0_simulation5,0.8134146341463414,0.1170227652601856
14_glass_all_Average,0.8119512195121951,0.1107312007129638
14_glass_all_Std,0.0158247077750263,0.0100430343828993
15_Hepatitis_all_Class0_simulation1,0.6739380022962113,0.2296318894241502
15_Hepatitis_all_Class0_simulation2,0.6326061997703789,0.229132498538103
15_Hepatitis_all_Class0_simulation3,0.6073478760045924,0.2186529379708495
15_Hepatitis_all_Class0_simulation4,0.7772675086107922,0.3706772467464233
15_Hepatitis_all_Class0_simulation5,0.6773823191733639,0.2444437787805756
15_Hepatitis_all_Average,0.6737083811710678,0.2585076702920204
15_Hepatitis_all_Std,0.0529640591725934,0.0517444329551489
16_http_all_Class0_simulation1,0.9940309390111828,0.2292027936540933
16_http_all_Class0_simulation2,0.9937493922019848,0.2221025346031725
16_http_all_Class0_simulation3,0.993721862839112,0.2221425321036011
16_http_all_Class0_simulation4,0.993698503063678,0.2210114997408442
16_http_all_Class0_simulation5,0.9935375845242972,0.2171606623464727
16_http_all_Average,0.9937476563280508,0.2223240044896368
16_http_all_Std,0.0001457529885475,0.0035539295694936
18_Ionosphere_all_Class0_simulation1,0.9226455026455026,0.913150448364039
18_Ionosphere_all_Class0_simulation2,0.9141093474426808,0.8972421151019232
18_Ionosphere_all_Class0_simulation3,0.9223985890652557,0.9171839431200383
18_Ionosphere_all_Class0_simulation4,0.9265608465608466,0.9167103856662335
18_Ionosphere_all_Class0_simulation5,0.9229982363315696,0.9125669057147834
18_Ionosphere_all_Average,0.9217425044091712,0.9113707595934034
18_Ionosphere_all_Std,0.003748426823735312,0.006664850112626177
19_landsat_all_Class0_simulation1,0.571192860834178,0.2414813613559647
19_landsat_all_Class0_simulation2,0.5617964102871982,0.23845019165873724
19_landsat_all_Class0_simulation3,0.57248997331318,0.24018306315157364
19_landsat_all_Class0_simulation4,0.5742704680376182,0.24311745064247614
19_landsat_all_Class0_simulation5,0.574535335021419,0.24000398244628432
19_landsat_all_Average,0.5708570094987186,0.2406472098510072
19_landsat_all_Std,0.004282826225333177,0.0014291000018080576
20_letter_all_Class0_simulation1,0.9034933333333334,0.38538208521691153
20_letter_all_Class0_simulation2,0.9002,0.38849880065125736
20_letter_all_Class0_simulation3,0.9032199999999999,0.37784019676785546
20_letter_all_Class0_simulation4,0.90934,0.41294472124408266
20_letter_all_Class0_simulation5,0.9132266666666666,0.4081862021381093
20_letter_all_Average,0.905896,0.3945704012036433
20_letter_all_Std,0.004300736543292883,0.01241098234386596
21_Lymphography_all_Class0_simulation1,0.9845070422535211,0.6775757575757575
21_Lymphography_all_Class0_simulation2,0.9746478873239437,0.48666666666666664
21_Lymphography_all_Class0_simulation3,0.9971830985915493,0.9266666666666665
21_Lymphography_all_Class0_simulation4,0.995774647887324,0.9028571428571428
21_Lymphography_all_Class0_simulation5,0.9830985915492958,0.5311111111111111
21_Lymphography_all_Average,0.9870422535211268,0.704975468975469
21_Lymphography_all_Std,0.007688644543073895,0.16680449448273643
